system_time,device_timestamp,device,command,force,qw,qx,qy,qz,roll,pitch,yaw,analog
2025-10-31 20:29:32.595,93355,CrutchHMI-BT-7036,S,209916.00,948.0000,-37.0000,309.0000,48.0000,-168.19,90.00,160.79,2048
2025-10-31 20:29:32.615,94823,CrutchHMI-BT-74d3,S,217525.00,816.0000,-87.0000,473.0000,319.0000,160.94,90.00,146.05,2048
2025-10-31 20:29:32.647,93405,CrutchHMI-BT-7036,S,219946.00,946.0000,-38.0000,315.0000,54.0000,-169.35,90.00,159.05,2048
2025-10-31 20:29:32.667,94873,CrutchHMI-BT-74d3,S,214245.00,813.0000,-88.0000,477.0000,318.0000,161.19,90.00,146.62,2048
2025-10-31 20:29:32.708,93456,CrutchHMI-BT-7036,S,136000.00,944.0000,-39.0000,320.0000,59.0000,-170.21,90.00,157.80,2048
2025-10-31 20:29:32.718,94923,CrutchHMI-BT-74d3,S,215440.00,811.0000,-90.0000,484.0000,315.0000,161.85,90.00,147.57,2048
2025-10-31 20:29:32.759,93514,CrutchHMI-BT-7036,S,150698.00,943.0000,-38.0000,323.0000,64.0000,-171.84,90.00,156.09,2048
2025-10-31 20:29:32.770,94973,CrutchHMI-BT-74d3,S,220571.00,809.0000,-91.0000,488.0000,312.0000,162.30,90.00,148.20,2048
2025-10-31 20:29:32.801,93564,CrutchHMI-BT-7036,S,250790.00,941.0000,-37.0000,326.0000,70.0000,-173.64,90.00,154.17,2048
2025-10-31 20:29:32.811,95024,CrutchHMI-BT-74d3,S,222883.00,808.0000,-92.0000,494.0000,306.0000,163.08,90.00,149.14,2048
2025-10-31 20:29:32.864,93614,CrutchHMI-BT-7036,S,247865.00,940.0000,-35.0000,328.0000,76.0000,-175.81,90.00,152.12,2048
2025-10-31 20:29:32.873,95074,CrutchHMI-BT-74d3,S,222883.00,807.0000,-93.0000,501.0000,297.0000,164.14,90.00,150.35,2048
2025-10-31 20:29:32.914,95124,CrutchHMI-BT-74d3,S,228145.00,807.0000,-92.0000,504.0000,290.0000,164.68,90.00,150.97,2048
2025-10-31 20:29:32.916,93664,CrutchHMI-BT-7036,S,240900.00,940.0000,-33.0000,328.0000,81.0000,-177.65,90.00,150.22,2048
2025-10-31 20:29:32.967,93714,CrutchHMI-BT-7036,S,228312.00,939.0000,-31.0000,328.0000,85.0000,-179.35,90.00,148.76,2048
2025-10-31 20:29:32.975,95174,CrutchHMI-BT-74d3,S,231162.00,807.0000,-91.0000,508.0000,283.0000,165.21,90.00,151.69,2048
2025-10-31 20:29:33.009,93764,CrutchHMI-BT-7036,S,213370.00,940.0000,-30.0000,328.0000,87.0000,179.82,90.00,148.01,2048
2025-10-31 20:29:33.016,95225,CrutchHMI-BT-74d3,S,235354.00,809.0000,-90.0000,511.0000,274.0000,165.98,90.00,152.41,2048
2025-10-31 20:29:33.128,95326,CrutchHMI-BT-74d3,S,243086.00,812.0000,-87.0000,514.0000,259.0000,167.05,90.00,153.44,2048
2025-10-31 20:29:33.132,93815,CrutchHMI-BT-7036,S,201369.00,940.0000,-28.0000,326.0000,89.0000,178.56,90.00,146.87,2048
2025-10-31 20:29:33.153,93873,CrutchHMI-BT-7036,S,166404.00,941.0000,-27.0000,324.0000,89.0000,178.14,90.00,146.40,2048
2025-10-31 20:29:33.190,95376,CrutchHMI-BT-74d3,S,248531.00,813.0000,-87.0000,515.0000,254.0000,167.58,90.00,153.88,2048
2025-10-31 20:29:33.194,93923,CrutchHMI-BT-7036,S,149211.00,942.0000,-26.0000,322.0000,88.0000,177.89,90.00,146.22,2048
